UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2019/09/08T00:13:15z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.22,0.00,30944,31,671,26.37,38.41,43.22,23.28,34.96,42.96,4435.63,1344.00,238.89,18.83,3.74,2.35,27.77,38.00,42.45,24.05,34.32,42.20,4720.09,1380.30,217.50,19.09,5.41,1.32
2019/09/08T00:14:35z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.23,0.00,30944,31,751,26.33,36.47,41.80,23.38,33.62,41.67,4438.73,1338.93,215.40,17.38,5.60,3.24,27.55,37.00,39.70,24.14,34.14,39.70,4714.43,1368.66,196.93,11.77,2.82,0.55
2019/09/08T00:15:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.20,0.00,30944,31,31,24.43,33.79,37.21,22.29,32.07,37.21,2530.07,762.21,126.00,9.57,3.00,1.14,26.33,33.67,34.11,23.56,32.11,34.11,2925.00,862.89,114.00,0.67,0.22,0.00
2019/09/08T00:16:26z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.24,0.00,30944,31,111,23.22,34.33,37.43,21.76,32.50,37.43,4012.11,1207.57,200.11,11.96,2.74,1.91,26.98,37.51,39.19,23.72,34.26,39.17,4635.45,1357.96,210.70,12.09,0.60,0.00
2019/09/08T00:17:46z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.23,0.00,30944,31,191,26.36,36.67,42.40,23.36,33.80,42.38,4354.87,1322.93,222.82,19.71,5.33,1.56,26.60,35.87,41.07,23.51,33.20,41.04,4620.60,1335.18,204.56,17.51,4.40,1.20
2019/09/08T00:19:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.17,0.00,30944,31,271,23.98,34.33,40.38,22.20,32.49,40.38,3998.47,1214.33,218.91,19.38,4.36,3.07,26.04,38.40,40.94,23.27,34.71,40.94,4635.13,1335.77,217.27,19.37,1.96,0.42
2019/09/08T00:20:26z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.18,0.00,30944,31,351,26.07,37.98,42.82,23.27,34.58,42.69,4507.60,1359.98,231.67,16.89,4.00,1.20,26.02,37.66,40.07,23.25,34.36,40.07,4535.11,1325.68,223.39,14.59,2.27,0.32
2019/09/08T00:21:46z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.20,0.00,30944,31,431,26.46,38.94,42.69,23.40,35.19,42.56,4530.75,1370.48,220.25,16.37,3.00,1.46,26.24,38.12,40.10,23.14,34.55,40.10,4686.71,1350.38,218.14,17.00,1.24,0.19
2019/09/08T00:23:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.16,0.00,30944,31,511,26.63,35.95,38.53,23.58,33.33,38.53,4463.16,1342.84,203.37,9.77,2.28,1.16,26.86,36.43,39.77,23.70,33.73,39.77,4553.25,1341.84,197.50,15.91,3.05,0.19
2019/09/08T00:24:26z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.22,0.00,30944,31,591,25.30,35.33,42.07,22.83,33.04,42.02,4341.52,1291.96,191.93,19.61,5.91,4.61,26.56,35.80,38.36,23.47,33.31,38.36,4533.80,1322.71,181.22,14.36,2.98,0.19
2019/09/08T00:25:46z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.19,0.00,30944,31,671,25.15,35.15,40.07,22.85,32.93,40.07,4336.37,1294.63,197.30,18.00,3.43,1.09,28.27,36.93,41.20,24.50,33.98,41.20,4737.82,1382.18,207.52,15.05,5.09,0.19
2019/09/08T00:27:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.21,0.00,30944,31,751,25.74,37.39,43.52,23.00,34.11,43.24,4392.98,1326.78,237.59,18.39,6.52,4.39,26.45,36.83,40.69,23.38,33.79,40.69,4621.21,1345.36,218.31,16.52,3.86,1.00
2019/09/08T00:27:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.21,0.00,30944,31,31,23.93,29.87,33.93,22.27,29.40,33.93,2287.80,708.87,116.93,9.73,2.67,0.40,24.44,31.78,31.89,22.56,30.89,31.89,2823.33,810.22,119.22,3.11,0.00,0.00
2019/09/08T00:28:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.20,0.00,30944,31,111,24.98,33.91,39.00,22.65,32.13,39.00,4158.20,1256.59,185.54,16.09,4.39,3.00,25.11,32.87,35.62,22.64,31.53,35.62,4347.47,1247.40,182.24,11.02,2.04,0.36
2019/09/08T00:30:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.22,0.00,30944,31,191,24.13,33.83,38.39,22.28,32.11,38.39,4092.72,1244.17,201.33,14.74,3.22,0.96,23.58,33.04,37.80,21.91,31.49,37.80,4241.27,1212.73,187.82,16.93,5.78,0.93
2019/09/08T00:31:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.23,0.00,30944,31,271,25.02,36.20,39.56,22.76,33.56,39.56,4336.80,1306.93,214.00,12.13,3.02,1.47,26.19,35.65,40.05,23.30,33.21,40.05,4513.81,1302.30,189.63,17.67,4.33,1.16
2019/09/08T00:32:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.21,0.00,30944,31,351,24.30,33.89,38.28,22.48,32.13,38.28,4133.61,1238.57,214.41,12.35,3.91,3.70,25.96,35.70,39.91,23.13,32.91,39.87,4553.93,1324.20,215.39,16.39,2.26,1.43
2019/09/08T00:34:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,63,50.21,852.23,0.00,30944,31,431,24.98,34.86,38.79,22.70,32.60,38.79,4186.60,1272.86,212.70,11.67,3.07,2.05,25.51,34.77,37.45,22.74,32.49,37.45,4503.70,1304.49,196.87,12.72,1.36,0.68
2019/09/08T00:35:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.24,0.00,30944,31,511,24.28,33.02,37.15,22.36,31.60,37.15,4126.66,1232.55,202.87,15.02,2.47,1.23,26.51,34.30,36.60,23.47,32.28,36.60,4507.47,1307.26,197.09,8.05,1.67,1.07
2019/09/08T00:36:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.17,0.00,30944,31,591,23.78,31.20,34.96,22.15,30.48,34.96,4047.52,1210.43,188.76,11.87,2.00,1.39,26.54,37.04,40.39,23.54,34.17,40.39,4584.59,1334.93,217.37,14.87,3.13,0.35
2019/09/08T00:38:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.20,0.00,30944,31,671,22.87,32.04,36.50,21.61,30.93,36.50,3934.37,1180.80,195.67,14.96,3.83,2.57,27.70,37.06,40.47,24.11,34.04,40.47,4632.89,1344.68,217.62,15.62,1.74,0.35
2019/09/08T00:39:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.20,0.00,30944,31,751,23.75,32.91,37.57,22.14,31.59,37.57,3978.95,1212.18,188.55,15.23,4.73,2.68,25.50,34.05,37.36,22.93,32.20,37.36,4395.41,1280.57,189.07,10.59,4.59,0.36
2019/09/08T00:40:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.16,0.00,30944,31,31,21.33,29.93,34.93,20.40,29.00,34.93,2324.40,711.07,122.07,10.87,2.53,1.73,24.89,33.00,33.67,22.78,31.67,33.67,2886.33,835.22,123.89,3.78,1.11,0.00
2019/09/08T00:41:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.26,0.00,30760,31,111,24.20,34.00,37.89,22.30,32.18,37.89,4130.25,1240.77,181.34,16.77,2.91,1.36,24.70,34.07,37.53,22.37,32.23,37.53,4328.72,1260.74,183.53,14.42,4.05,0.00
2019/09/08T00:42:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.20,0.00,30944,31,191,25.14,35.39,39.48,22.77,33.07,39.48,4236.95,1276.27,200.11,15.09,3.05,2.14,26.16,35.34,40.07,23.27,32.93,39.98,4577.18,1317.95,202.84,16.82,5.18,1.09
2019/09/08T00:44:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.20,0.00,30944,31,271,25.30,36.59,39.57,23.00,33.76,39.57,4237.11,1277.74,211.46,13.09,2.39,1.78,25.91,35.57,38.57,23.20,33.17,38.57,4609.89,1326.57,191.28,13.74,3.39,0.61
2019/09/08T00:45:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.25,0.00,30608,31,351,22.52,33.05,38.05,21.41,31.57,38.05,3939.27,1172.82,201.61,14.00,3.91,1.73,26.07,35.16,36.57,23.18,32.91,36.57,4422.68,1294.75,208.30,9.45,1.00,0.09
2019/09/08T00:46:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.24,0.00,30608,31,431,26.23,37.58,43.29,23.38,34.40,42.98,4536.19,1353.98,213.90,17.54,4.67,1.83,25.62,35.90,40.98,22.81,32.93,40.98,4549.07,1321.90,213.26,17.67,5.62,1.14
2019/09/08T00:48:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.27,0.00,30608,31,511,26.33,38.93,44.69,23.38,35.07,44.00,4628.00,1347.74,241.88,20.52,5.00,2.90,26.24,36.42,42.47,23.18,33.36,42.31,4649.73,1342.24,221.73,20.36,4.62,1.07
2019/09/08T00:49:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.21,0.00,30608,31,591,24.91,34.24,38.04,22.70,32.48,38.04,4213.83,1253.48,200.00,16.26,1.78,1.65,26.74,37.48,41.04,23.59,34.26,40.93,4658.02,1337.30,209.74,16.78,4.13,0.78
2019/09/08T00:50:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.22,0.00,30608,31,671,24.60,34.92,38.44,22.62,32.73,38.40,4218.88,1264.21,209.83,12.04,2.79,2.12,27.30,36.81,40.00,23.79,33.98,40.00,4709.72,1359.98,207.40,13.30,3.44,0.33
2019/09/08T00:52:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.27,0.00,30608,31,751,24.36,34.19,39.06,22.43,32.21,39.06,4123.34,1227.19,195.96,15.70,5.40,4.55,27.24,36.51,39.22,23.98,33.62,39.16,4658.47,1365.16,206.38,10.18,2.98,0.33
2019/09/08T00:53:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.22,0.00,30608,31,831,25.17,35.13,41.09,22.83,32.98,40.87,4201.63,1255.78,215.35,19.96,4.26,1.96,25.59,33.66,38.55,23.09,31.95,38.55,4380.27,1273.39,178.77,16.45,4.82,0.59
2019/09/08T00:54:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.21,0.00,30608,31,911,24.33,34.31,39.07,22.49,32.38,39.02,4153.67,1241.80,209.53,14.18,3.73,1.33,26.56,35.02,40.60,23.42,32.62,40.56,4630.40,1343.47,199.18,16.89,5.33,0.71
2019/09/08T00:56:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.18,0.00,30608,31,991,23.44,34.17,39.69,22.02,32.15,39.60,4096.63,1223.35,212.73,17.33,5.17,2.46,26.55,36.30,38.32,23.47,33.43,38.32,4586.74,1335.49,206.21,11.91,1.15,0.71
2019/09/08T00:57:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.08,0.00,30608,31,1071,23.57,31.59,37.67,22.07,30.76,37.67,3945.98,1200.59,184.07,17.17,5.70,3.74,25.78,34.74,37.63,22.80,32.33,37.63,4434.33,1313.15,194.22,12.30,2.74,0.71
2019/09/08T00:58:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.26,0.00,30608,31,1151,24.50,33.96,38.96,22.54,32.19,38.96,4110.06,1239.52,198.79,16.04,4.37,2.12,25.77,35.73,37.79,23.15,33.27,37.79,4413.75,1285.71,197.94,12.71,1.71,0.71
2019/09/08T01:00:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.28,0.00,30608,31,1231,24.70,33.32,37.66,22.64,31.91,37.66,4159.98,1247.30,188.87,10.21,4.51,3.23,26.44,35.29,37.87,23.18,32.76,37.87,4583.60,1334.58,189.24,11.33,1.73,0.13
2019/09/08T01:01:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.26,0.00,30608,31,1311,25.60,34.04,37.53,23.11,32.24,37.53,4198.40,1276.78,195.18,11.87,3.16,2.13,25.87,35.74,38.81,23.11,33.17,38.81,4528.98,1300.21,208.57,13.40,2.26,0.60
2019/09/08T01:02:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.24,0.00,30608,31,1391,24.60,34.93,39.13,22.60,32.76,39.13,4187.67,1256.31,209.07,15.02,2.71,1.73,25.55,35.47,39.77,22.83,33.04,39.74,4468.47,1295.21,206.38,14.55,4.94,1.23
2019/09/08T01:04:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.28,0.00,30896,31,1471,23.36,33.23,38.49,21.83,31.89,38.49,3952.98,1195.70,188.02,18.26,3.83,2.04,24.67,34.19,37.02,22.42,32.31,37.02,4319.81,1239.42,205.23,12.17,2.71,0.08
2019/09/08T01:05:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.29,0.00,30896,31,1551,23.53,31.57,37.06,22.04,30.74,37.06,3918.70,1163.13,183.17,15.70,5.23,3.91,25.07,35.35,39.28,22.72,32.93,39.21,4344.91,1262.70,193.65,19.21,3.21,0.74
2019/09/08T01:06:01z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.30,0.00,30944,31,31,18.93,26.07,35.21,18.64,25.93,35.21,2060.57,618.71,95.79,13.14,5.57,1.43,21.67,28.00,28.44,21.00,28.00,28.44,2455.67,701.11,99.33,2.67,0.00,0.00
2019/09/08T01:07:21z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.12,0.00,30944,31,111,23.18,33.93,40.62,21.80,32.04,40.62,3968.33,1201.24,210.98,19.91,7.87,3.07,24.79,32.71,35.58,22.48,31.23,35.58,4369.62,1252.90,182.73,10.67,2.17,0.42
2019/09/08T01:08:41z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.30,0.00,30608,31,191,23.22,32.58,38.44,21.78,31.51,38.44,3981.47,1196.82,191.64,18.84,3.42,2.36,24.70,33.75,38.64,22.36,31.82,38.61,4342.36,1252.70,192.86,17.73,4.50,0.77
2019/09/08T01:10:01z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.34,0.00,30608,31,271,25.13,34.93,40.18,22.87,32.71,40.18,4191.00,1273.98,204.31,14.76,5.11,3.69,25.17,34.67,37.93,22.67,32.48,37.93,4354.37,1270.43,200.20,13.30,3.65,0.09
2019/09/08T01:11:21z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.31,0.00,30608,31,351,23.36,33.87,39.47,21.89,32.13,39.45,3976.98,1207.06,196.53,21.49,5.32,1.96,23.87,33.83,36.61,21.98,32.04,36.61,4177.04,1227.54,177.35,14.39,3.04,0.61
2019/09/08T01:12:41z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.38,0.00,30608,31,431,23.56,32.36,36.22,22.04,31.22,36.22,3934.13,1199.02,172.13,17.69,2.76,1.73,23.76,31.38,32.80,21.78,30.31,32.80,4201.93,1209.51,169.58,6.84,0.98,0.61
2019/09/08T01:14:01z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.35,0.00,30608,31,511,22.14,32.60,36.35,21.00,31.42,36.35,3787.40,1156.44,191.02,12.37,3.72,2.33,22.36,32.16,33.68,21.09,30.77,33.68,4028.11,1179.07,175.39,12.59,0.95,0.61
2019/09/08T01:15:21z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.33,0.00,30608,31,591,22.43,31.84,35.73,21.27,30.86,35.73,3824.73,1152.23,195.98,11.41,2.68,1.09,24.15,33.17,37.04,22.22,31.70,37.04,4089.13,1214.70,190.33,15.48,3.70,0.96
2019/09/08T01:16:41z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,64,50.63,852.32,0.00,30608,31,671,23.07,33.30,39.80,21.70,31.83,39.80,3969.46,1190.74,212.76,17.26,6.39,2.87,22.96,32.40,37.38,21.49,31.02,37.38,4157.67,1190.89,187.44,17.87,5.47,0.31
2019/09/08T01:18:01z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.28,0.00,30896,31,751,22.11,31.98,35.98,20.96,30.98,35.96,3786.20,1139.16,200.47,11.33,4.04,1.42,25.60,33.84,35.49,23.02,32.16,35.49,4277.87,1261.02,194.96,8.89,0.71,0.18
2019/09/08T01:18:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.31,0.00,30944,31,30,20.67,29.27,32.20,20.00,28.67,32.20,2232.40,675.73,108.53,10.27,1.47,0.67,23.78,30.44,30.67,22.11,30.00,30.67,2674.67,758.44,96.78,4.44,0.00,0.00
2019/09/08T01:19:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.33,0.00,30944,31,110,22.39,31.77,37.25,21.14,30.75,37.25,3807.75,1145.52,186.80,17.45,5.59,3.27,23.05,30.82,34.84,21.70,30.00,34.84,4108.50,1175.55,170.41,12.00,4.18,0.64
2019/09/08T01:21:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.28,0.00,30944,31,190,21.75,29.66,33.45,20.70,29.30,33.45,3646.50,1104.32,168.86,10.50,3.73,2.73,22.69,30.21,33.74,21.38,29.79,33.74,3975.14,1141.26,169.10,13.10,3.81,0.76
2019/09/08T01:22:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,63.00,65,51.05,852.32,0.00,30944,31,270,21.67,31.12,34.95,20.65,30.23,34.95,3727.26,1125.35,183.12,11.35,3.95,1.72,23.39,32.33,35.93,21.83,30.98,35.93,4037.80,1173.98,179.22,13.83,3.70,1.00
