UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2019/05/16T15:15:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74.00,24,34.92,856.76,0.00,31312,-50,912,10.32,22.45,38.30,10.32,22.19,37.55,2090.04,644.28,214.64,35.45,17.23,11.15,11.27,22.51,31.49,11.27,22.51,31.49,2202.43,647.29,200.55,33.37,8.69,0.41
2019/05/16T15:17:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,74.00,24,34.92,856.83,0.00,31312,-49,992,4.70,13.00,23.50,4.70,13.00,23.50,1234.50,369.89,120.34,29.86,10.95,5.14,5.80,13.59,19.04,5.80,13.59,19.04,1320.67,396.33,127.33,18.31,5.84,0.57
2019/05/16T15:18:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,24,35.76,856.74,0.00,31312,-50,1072,3.72,10.11,16.00,3.72,10.11,16.00,990.13,307.02,97.83,13.91,5.87,3.96,3.66,8.34,12.06,3.66,8.34,12.06,847.85,250.55,76.85,16.43,3.91,0.68
2019/05/16T15:19:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.62,0.00,31312,-51,1152,2.14,4.98,10.32,2.14,4.98,10.32,574.16,175.64,53.00,14.45,4.05,3.45,2.11,5.23,7.45,2.11,5.23,7.45,549.89,166.81,51.02,9.57,2.77,0.68
2019/05/16T15:21:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.86,0.00,31312,-48,1232,1.17,3.04,5.15,1.17,3.04,5.15,397.43,118.17,33.09,6.65,2.00,0.70,1.00,3.77,6.34,1.00,3.77,6.34,439.57,127.77,43.41,8.18,2.95,0.73
2019/05/16T15:22:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.76,0.00,31312,-52,1312,0.20,1.38,2.89,0.20,1.38,2.89,210.13,62.64,22.67,5.69,0.80,0.70,0.16,0.62,3.56,0.16,0.62,3.56,170.47,52.60,19.38,6.13,4.09,1.24
2019/05/16T15:23:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.75,0.00,31312,-48,1392,0.20,0.37,1.13,0.20,0.37,1.13,149.15,42.09,12.52,2.43,0.39,0.70,0.16,0.42,1.21,0.16,0.42,1.21,140.75,41.02,12.54,1.87,1.25,1.24
2019/05/16T15:25:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.73,0.00,31312,-51,1472,0.28,0.63,1.76,0.28,0.63,1.76,160.50,50.93,12.02,2.91,1.74,1.13,0.16,0.33,1.63,0.16,0.33,1.63,165.33,46.63,12.43,2.04,2.04,1.24
2019/05/16T15:26:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.82,0.00,31312,-52,1552,0.28,1.22,1.72,0.28,1.22,1.72,184.83,52.57,12.43,2.48,0.61,0.61,0.16,0.33,0.87,0.16,0.33,0.87,133.53,37.64,10.22,3.73,1.20,1.24
2019/05/16T15:27:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,75.00,23,34.69,856.80,0.00,31312,-50,1632,0.28,0.18,0.64,0.28,0.18,0.64,117.53,30.89,9.82,2.67,0.61,0.61,0.16,0.33,0.60,0.16,0.33,0.60,110.07,33.22,9.38,1.96,0.89,1.24
2019/05/16T15:29:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,23,35.53,856.69,0.00,31312,-50,1712,0.28,0.18,0.75,0.28,0.18,0.75,89.19,21.52,4.12,2.79,1.04,1.04,0.16,0.13,0.13,0.16,0.13,0.13,80.61,23.17,8.78,0.22,0.89,1.24
2019/05/16T15:30:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,23,35.53,856.72,0.00,31312,-49,1792,0.28,0.18,0.73,0.28,0.18,0.73,62.39,16.41,3.95,1.73,1.00,1.00,0.16,0.13,0.29,0.16,0.13,0.29,71.00,21.75,3.71,0.67,0.67,1.24
2019/05/16T15:31:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,23,35.53,856.72,0.00,31312,-52,1872,0.28,0.18,0.73,0.28,0.18,0.73,43.66,12.64,2.04,1.73,1.00,1.00,0.16,0.13,0.29,0.16,0.13,0.29,48.27,12.91,3.86,0.67,0.67,1.24
2019/05/16T15:33:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,23,35.53,856.69,0.00,31312,-49,1952,0.28,0.18,0.73,0.28,0.18,0.73,37.57,10.26,2.22,1.73,1.00,1.00,0.16,0.13,0.29,0.16,0.13,0.29,59.61,17.13,3.43,0.67,0.67,1.24
2019/05/16T15:34:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,23,35.53,856.73,0.00,31312,-50,2032,0.28,0.18,0.73,0.28,0.18,0.73,44.13,14.71,3.73,1.73,1.00,1.00,0.16,0.13,0.29,0.16,0.13,0.29,59.20,18.00,5.69,0.62,0.67,1.24
2019/05/16T15:35:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,23,35.53,856.73,0.00,31312,-48,2112,0.28,0.18,0.73,0.28,0.18,0.73,41.94,12.74,3.45,1.73,1.00,1.00,0.16,0.13,0.29,0.16,0.13,0.29,30.64,8.81,2.94,0.62,0.67,1.24
2019/05/16T15:37:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,22,34.41,856.70,0.00,31312,-49,2192,0.28,0.18,0.73,0.28,0.18,0.73,32.00,7.96,1.60,1.73,1.00,1.00,0.16,0.13,0.29,0.16,0.13,0.29,31.30,8.83,2.39,0.62,0.67,1.24
2019/05/16T15:38:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,22,34.41,856.59,0.00,31312,-49,2272,0.28,0.18,0.15,0.28,0.18,0.15,45.52,11.70,2.00,0.35,0.35,0.35,0.16,0.13,0.29,0.16,0.13,0.29,44.93,13.42,3.91,0.62,0.67,1.24
2019/05/16T15:39:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,76.00,22,34.41,856.66,0.00,31312,-50,2352,0.28,0.18,0.29,0.28,0.18,0.29,40.67,11.33,1.51,1.51,0.22,0.22,0.16,0.13,0.29,0.16,0.13,0.29,25.47,8.49,0.98,0.62,0.67,1.24
2019/05/16T15:41:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.65,0.00,31312,-53,2432,0.28,0.18,0.11,0.28,0.18,0.11,28.13,6.80,0.80,0.22,0.22,0.22,0.16,0.13,0.29,0.16,0.13,0.29,38.28,9.13,2.35,0.61,0.67,1.24
2019/05/16T15:42:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.61,0.00,31312,-52,2512,0.28,0.18,0.20,0.28,0.18,0.20,25.96,6.52,0.39,0.39,0.39,0.39,0.16,0.13,0.29,0.16,0.13,0.29,15.32,4.55,2.35,0.61,0.67,1.24
2019/05/16T15:43:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.54,0.00,31312,-50,2592,0.28,0.18,0.20,0.28,0.18,0.20,30.64,8.26,0.39,0.39,0.39,0.39,0.16,0.13,0.29,0.16,0.13,0.29,25.64,8.55,1.77,0.61,0.67,1.24
2019/05/16T15:45:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.60,0.00,31312,-50,2672,0.28,0.18,0.20,0.28,0.18,0.20,43.73,8.53,1.20,0.39,0.39,0.39,0.16,0.13,0.29,0.16,0.13,0.29,23.22,7.13,1.48,0.57,0.67,1.24
2019/05/16T15:46:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.52,0.00,31312,-50,2752,0.28,0.18,0.20,0.28,0.18,0.20,44.80,11.11,2.62,0.62,0.39,0.39,0.16,0.13,0.13,0.16,0.13,0.13,18.27,4.62,0.89,0.27,0.27,1.24
2019/05/16T15:47:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.51,0.00,31312,-50,2832,0.28,0.18,0.20,0.28,0.18,0.20,27.19,6.38,2.62,0.62,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,8.81,1.74,0.43,0.43,0.43,1.24
2019/05/16T15:49:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.43,0.00,31312,-50,2912,0.28,0.18,0.20,0.28,0.18,0.20,35.07,5.16,0.71,0.62,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,18.39,4.09,0.43,0.43,0.43,1.24
2019/05/16T15:50:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.57,0.00,31312,-48,2992,0.28,0.18,0.20,0.28,0.18,0.20,58.17,6.22,2.09,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,12.00,3.33,0.58,0.43,0.43,1.24
2019/05/16T15:51:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.37,0.00,31312,-49,3072,0.28,0.18,0.20,0.28,0.18,0.20,51.26,8.04,1.78,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,19.57,5.91,1.83,0.43,0.43,1.24
2019/05/16T15:53:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.57,0.00,31312,-51,3152,0.28,0.18,0.20,0.28,0.18,0.20,116.61,8.39,1.78,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,21.91,7.30,0.91,0.43,0.43,1.24
2019/05/16T15:54:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.44,0.00,31312,-48,3232,0.28,0.18,0.20,0.28,0.18,0.20,182.93,10.63,1.78,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,10.83,3.00,0.91,0.43,0.43,1.24
2019/05/16T15:55:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.50,0.00,31312,-53,3312,0.28,0.18,0.20,0.28,0.18,0.20,312.65,17.48,1.78,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,3.68,1.23,0.91,0.43,0.43,1.24
2019/05/16T15:57:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,22,35.24,856.45,0.00,31312,-48,3392,0.28,0.18,0.20,0.28,0.18,0.20,113.67,7.09,0.65,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,7.66,0.94,0.91,0.43,0.43,1.24
2019/05/16T15:58:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,21,34.08,856.43,0.00,31312,-51,3472,0.28,0.18,0.20,0.28,0.18,0.20,291.80,12.44,1.29,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,7.17,1.48,1.22,0.43,0.43,1.24
2019/05/16T15:59:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,21,34.08,856.48,0.00,31312,-50,3552,0.28,0.18,0.20,0.28,0.18,0.20,291.19,16.55,1.29,0.70,0.39,0.39,0.16,0.13,0.15,0.16,0.13,0.15,10.27,3.29,0.18,0.43,0.43,1.24
2019/05/16T16:01:13z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,21,34.08,856.29,0.00,31312,-50,3633,0.28,0.18,0.20,0.28,0.18,0.20,191.60,13.49,1.29,0.70,0.39,0.39,0.16,0.13,0.26,0.16,0.13,0.26,13.17,3.70,1.26,0.65,0.65,1.24
2019/05/16T16:02:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,77.00,21,34.08,856.43,0.00,31312,-50,3712,0.28,0.18,0.20,0.28,0.18,0.20,289.96,16.11,0.65,0.70,0.39,0.39,0.16,0.13,0.26,0.16,0.13,0.26,10.17,2.83,0.65,0.65,0.65,1.24
2019/05/16T16:03:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.25,0.00,31312,-53,3792,0.28,0.18,0.20,0.28,0.18,0.20,236.43,10.98,0.65,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,25.53,7.45,1.15,0.55,0.55,1.24
2019/05/16T16:05:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.29,0.00,31312,-53,3872,0.28,0.18,0.20,0.28,0.18,0.20,99.00,9.69,0.62,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,15.82,5.09,0.73,0.55,0.55,1.24
2019/05/16T16:06:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.35,0.00,31312,-51,3952,0.28,0.18,0.20,0.28,0.18,0.20,78.33,4.93,0.04,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,6.26,1.70,0.61,0.55,0.55,1.24
2019/05/16T16:07:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.28,0.00,31312,-50,4032,0.28,0.18,0.20,0.28,0.18,0.20,77.04,7.53,0.04,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,34.30,8.70,0.61,0.55,0.55,1.24
2019/05/16T16:09:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.20,0.00,31312,-50,4112,0.28,0.18,0.20,0.28,0.18,0.20,39.47,7.56,0.04,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,19.60,5.82,0.18,0.18,0.55,1.24
2019/05/16T16:10:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.28,0.00,31312,-49,4192,0.28,0.18,0.20,0.28,0.18,0.20,58.76,5.61,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,49.83,10.52,0.39,0.39,0.55,1.24
2019/05/16T16:11:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.29,0.00,31312,-47,4272,0.28,0.18,0.20,0.28,0.18,0.20,21.70,3.45,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,9.52,3.17,0.61,0.39,0.55,1.24
2019/05/16T16:13:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.15,0.00,31312,-50,4352,0.28,0.18,0.20,0.28,0.18,0.20,19.07,3.64,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,10.30,2.74,0.43,0.39,0.55,1.24
2019/05/16T16:14:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.22,0.00,31312,-47,4432,0.28,0.18,0.20,0.28,0.18,0.20,10.93,1.60,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,8.59,2.86,1.00,0.39,0.55,1.24
2019/05/16T16:15:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.07,0.00,31312,-50,4512,0.28,0.18,0.20,0.28,0.18,0.20,23.62,3.53,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,12.00,4.00,1.15,0.39,0.55,1.24
2019/05/16T16:17:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.11,0.00,31312,-53,4592,0.28,0.18,0.20,0.28,0.18,0.20,14.27,3.07,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,15.13,3.00,1.15,0.39,0.55,1.24
2019/05/16T16:18:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.06,0.00,31312,-48,4672,0.28,0.18,0.20,0.28,0.18,0.20,20.48,3.83,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,14.80,3.73,1.15,0.39,0.55,1.24
2019/05/16T16:19:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,856.09,0.00,31312,-50,4752,0.28,0.18,0.20,0.28,0.18,0.20,24.91,5.87,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,21.91,6.09,0.70,0.39,0.55,1.24
2019/05/16T16:21:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,855.99,0.00,31312,-48,4832,0.28,0.18,0.20,0.28,0.18,0.20,19.17,5.09,0.61,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,23.11,7.45,0.70,0.39,0.55,1.24
2019/05/16T16:22:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,21,34.91,855.93,0.00,31312,-50,4912,0.28,0.18,0.20,0.28,0.18,0.20,15.20,3.82,0.80,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,11.35,2.74,0.43,0.39,0.55,1.24
2019/05/16T16:23:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,20,33.68,856.02,0.00,31312,-50,4992,0.28,0.18,0.20,0.28,0.18,0.20,14.94,3.79,0.80,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,16.27,4.98,0.27,0.39,0.55,1.24
2019/05/16T16:25:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,20,33.68,856.01,0.00,31312,-50,5072,0.28,0.18,0.20,0.28,0.18,0.20,18.78,4.96,0.74,0.70,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,16.47,4.26,0.27,0.39,0.55,1.24
2019/05/16T16:26:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,20,33.68,855.94,0.00,31312,-52,5152,0.28,0.18,0.20,0.28,0.18,0.20,13.87,3.96,1.16,0.58,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,10.93,3.33,0.04,0.39,0.55,1.24
2019/05/16T16:27:52z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,20,33.68,855.94,0.00,31312,-50,5232,0.28,0.18,0.20,0.28,0.18,0.20,9.06,2.60,1.16,0.58,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,10.57,3.52,1.26,0.39,0.55,1.24
2019/05/16T16:29:12z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,78.00,20,33.68,855.94,0.00,31312,-50,5312,0.28,0.18,0.20,0.28,0.18,0.20,7.43,2.30,0.22,0.58,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,20.55,5.66,1.26,0.39,0.55,1.24
2019/05/16T16:30:32z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,79.00,20,34.51,855.86,0.00,31312,-51,5392,0.28,0.18,0.20,0.28,0.18,0.20,11.09,1.74,0.39,0.58,0.39,0.39,0.16,0.13,0.28,0.16,0.13,0.28,15.95,4.68,1.26,0.39,0.55,1.24
