UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/09/14T00:01:29z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,65,53,851.48,0.00,19456,-85,49454,8.91,11.94,13.65,8.91,11.94,13.65,50,50,1647.48,492.48,64.59,4.41,2.17,1.59,8.86,11.77,13.00,8.86,11.77,13.00,49,49,1736.18,493.00,63.39,4.30,1.67,0.42
2019/09/14T00:03:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,65,53,851.42,0.00,18776,-89,49571,9.00,11.96,13.30,9.00,11.96,13.30,50,50,1635.00,491.28,58.66,6.96,0.99,0.06,8.94,11.21,12.87,8.94,11.21,12.87,47,47,1665.49,475.67,56.54,6.87,1.07,0.00
2019/09/14T00:05:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,65,53,851.41,0.00,18776,-88,49691,8.60,12.25,14.51,8.60,12.25,14.51,51,51,1655.55,489.66,73.66,7.52,2.03,0.75,9.84,13.47,14.71,9.84,13.47,14.71,54,54,1877.74,526.86,73.17,5.51,1.29,0.17
2019/09/14T00:07:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,65,54,851.42,0.00,18776,-87,49811,8.10,10.99,12.60,8.10,10.99,12.60,46,46,1530.66,461.87,58.50,4.44,1.26,1.26,7.71,9.90,11.84,7.71,9.90,11.84,41,41,1622.17,447.83,58.86,5.65,1.33,0.00
2019/09/14T00:09:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,65,54,851.38,0.00,18776,-85,49931,8.33,11.60,12.59,8.33,11.60,12.59,48,48,1575.43,467.60,61.07,5.74,0.43,0.00,9.30,11.43,12.93,9.30,11.43,12.93,48,48,1729.66,496.84,55.88,4.72,0.75,0.36
2019/09/14T00:11:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,65,54,851.36,0.00,19288,-85,50051,8.20,10.81,12.29,8.20,10.81,12.29,45,45,1576.00,457.87,56.32,4.90,1.13,0.35,8.63,11.79,13.51,8.63,11.79,13.51,49,49,1709.82,491.25,76.07,5.34,1.22,0.00
2019/09/14T00:13:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,65,53,851.35,0.00,19112,-85,50171,10.30,14.09,14.76,10.30,14.09,14.76,55,55,2153.64,610.60,71.19,4.21,0.54,0.00,9.51,12.65,14.45,9.51,12.65,14.45,52,52,1802.32,512.39,70.68,7.49,1.41,0.00
2019/09/14T00:15:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.34,0.00,18776,-85,50291,13.80,16.74,18.89,13.80,16.74,18.89,61,61,2911.33,788.94,62.56,6.37,2.20,1.74,10.91,14.06,15.24,10.91,14.06,15.24,55,55,2011.84,572.04,73.11,4.83,1.77,0.00
2019/09/14T00:17:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.32,0.00,18776,-85,50411,14.84,18.41,20.37,14.84,18.41,20.37,64,64,2929.46,822.60,84.36,5.97,1.51,1.43,12.97,16.99,18.63,12.97,16.99,18.63,61,61,2377.03,682.99,84.70,6.45,1.88,0.00
2019/09/14T00:19:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.28,0.00,18776,-85,50531,12.81,16.53,19.07,12.81,16.53,19.07,60,60,2627.70,722.94,73.86,7.51,2.14,1.31,10.51,14.28,15.62,10.51,14.28,15.62,56,56,1960.59,558.81,78.34,5.29,1.47,0.00
2019/09/14T00:21:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.24,0.00,18776,-85,50651,10.06,13.10,15.14,10.06,13.10,15.14,53,53,2014.78,562.97,67.64,5.01,2.49,1.57,8.79,12.56,13.04,8.79,12.56,13.04,52,52,1622.82,462.88,67.81,6.18,0.18,0.00
2019/09/14T00:23:26z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.26,0.00,18776,-84,50771,7.93,11.90,13.41,7.93,11.90,13.41,50,50,1627.99,462.35,64.85,8.26,1.76,0.00,7.13,9.79,10.65,7.13,9.79,10.65,41,41,1450.24,410.29,54.15,3.56,1.12,0.00
2019/09/14T00:25:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,63,53,851.18,0.00,18776,-85,50891,6.63,9.11,11.50,6.63,9.11,11.50,38,38,1312.76,387.39,53.57,6.31,2.43,1.37,7.39,9.76,10.51,7.39,9.76,10.51,41,41,1451.19,412.90,56.40,3.58,0.33,0.15
2019/09/14T00:27:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.19,0.00,18776,-85,51011,7.66,11.17,12.77,7.66,11.17,12.77,47,47,1433.75,424.21,72.49,6.62,1.94,0.00,7.71,10.54,11.99,7.71,10.54,11.99,44,44,1516.76,434.63,65.25,4.00,2.03,0.44
2019/09/14T00:29:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.17,0.00,19288,-85,51131,6.83,10.48,12.45,6.83,10.48,12.45,44,44,1348.80,399.48,68.08,6.09,1.97,1.88,7.67,10.50,11.29,7.67,10.50,11.29,44,44,1504.89,421.41,54.27,5.74,0.51,0.17
2019/09/14T00:31:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.16,0.00,18776,-88,51251,7.76,11.13,13.03,7.76,11.13,13.03,46,46,1546.50,464.72,71.24,6.26,1.15,0.44,9.13,11.56,13.49,9.13,11.56,13.49,48,48,1711.80,497.09,57.00,6.00,1.60,0.00
2019/09/14T00:33:27z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.24,0.00,19120,-88,51372,9.99,14.30,16.17,9.99,14.30,16.17,56,56,1875.21,561.70,89.31,7.55,1.21,1.04,10.83,14.68,15.58,10.83,14.68,15.58,56,56,2014.43,583.36,78.03,5.65,0.41,0.00
2019/09/14T00:35:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.24,0.00,18608,-87,51491,9.67,13.56,16.60,9.67,13.56,16.60,54,54,1758.94,523.93,81.11,9.66,3.57,1.17,10.67,14.72,15.79,10.67,14.72,15.79,57,57,1967.55,563.88,80.13,6.57,1.25,0.36
2019/09/14T00:37:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.25,0.00,18776,-85,51611,9.86,14.09,16.58,9.86,14.09,16.58,55,55,1831.14,551.68,77.89,8.36,2.58,2.03,10.28,14.09,15.96,10.28,14.09,15.96,55,55,2051.43,580.06,76.48,6.75,1.25,0.49
2019/09/14T00:39:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.30,0.00,18776,-85,51731,14.06,19.13,21.60,14.06,19.13,21.60,66,66,2511.99,747.52,103.73,8.75,2.75,2.51,14.27,19.26,20.14,14.27,19.26,20.14,66,66,2673.69,768.69,94.49,7.37,0.80,0.00
2019/09/14T00:41:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.32,0.00,18776,-85,51851,12.20,16.41,18.49,12.20,16.41,18.49,60,60,2184.34,657.49,89.89,5.57,1.91,1.06,12.97,17.16,18.42,12.97,17.16,18.42,62,62,2415.35,692.80,80.42,6.64,1.25,0.00
2019/09/14T00:43:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.30,0.00,19288,-86,51971,12.14,16.12,18.83,12.14,16.12,18.83,59,59,2158.30,645.04,86.57,6.87,3.07,1.36,12.89,16.74,18.61,12.89,16.74,18.61,61,61,2433.14,686.62,84.35,6.52,1.79,0.48
2019/09/14T00:45:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.29,0.00,18776,-85,52091,12.65,16.71,18.96,12.65,16.71,18.96,61,61,2256.31,670.90,86.81,8.00,1.94,0.76,12.18,16.79,19.12,12.18,16.79,19.12,61,61,2272.54,656.00,95.22,9.32,2.35,0.00
2019/09/14T00:47:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.29,0.00,18776,-85,52211,10.02,13.44,16.09,10.02,13.44,16.09,54,54,1808.11,541.05,78.23,8.38,2.03,1.66,9.96,13.52,16.28,9.96,13.52,16.28,54,54,1943.37,543.72,76.41,9.46,2.96,0.00
2019/09/14T00:49:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.32,0.00,18776,-85,52331,8.87,12.16,15.19,8.87,12.16,15.19,51,51,1671.30,495.41,78.83,6.66,2.54,2.11,9.64,12.73,13.60,9.64,12.73,13.60,52,52,1831.37,524.93,70.37,3.54,0.17,0.00
2019/09/14T00:51:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.37,0.00,18776,-85,52451,8.56,12.16,14.40,8.56,12.16,14.40,51,51,1607.14,476.24,74.79,5.51,2.54,1.86,9.00,12.07,14.21,9.00,12.07,14.21,50,50,1752.27,499.81,70.90,6.99,2.69,0.36
2019/09/14T00:53:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.33,0.00,19288,-88,52571,8.55,12.01,13.65,8.55,12.01,13.65,50,50,1569.91,471.06,67.86,6.70,0.84,0.52,8.09,11.09,13.17,8.09,11.09,13.17,46,46,1585.57,454.55,59.23,7.66,1.94,0.12
2019/09/14T00:55:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.39,0.00,18776,-88,52691,7.27,9.90,11.66,7.27,9.90,11.66,41,41,1385.51,417.06,64.01,4.69,0.99,0.51,8.01,11.28,12.59,8.01,11.28,12.59,47,47,1537.57,445.83,63.80,4.84,1.22,0.00
2019/09/14T00:57:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.34,0.00,18776,-87,52811,7.54,10.09,12.66,7.54,10.09,12.66,42,42,1422.36,427.28,57.19,6.48,2.54,0.81,7.70,10.94,12.14,7.70,10.94,12.14,46,46,1506.83,428.25,63.96,5.36,1.22,0.00
2019/09/14T00:59:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.39,0.00,18776,-87,52931,7.18,9.93,13.31,7.18,9.93,13.31,41,41,1395.08,409.36,62.33,7.72,3.53,2.19,7.74,10.45,11.06,7.74,10.45,11.06,44,44,1480.91,422.05,54.67,3.55,0.58,0.00
2019/09/14T01:01:25z,80:7d:3a:2b:d8:6d,4.10,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,64,53,851.41,0.00,19288,-88,53051,7.58,10.55,12.23,7.58,10.55,12.23,44,44,1418.11,423.30,62.70,5.89,1.18,0.54,7.31,9.29,10.34,7.31,9.29,10.34,39,39,1409.60,403.26,51.12,4.82,0.47,0.00
