UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2019/09/09T00:13:47z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.44,0.00,30944,31,751,19.31,28.16,32.11,19.16,28.02,32.11,3360.33,1020.13,167.40,11.02,3.02,2.49,21.71,29.93,33.36,20.71,29.36,33.36,3746.73,1084.16,172.51,13.07,3.47,0.71
2019/09/09T00:14:19z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.37,0.00,30944,31,31,19.00,25.00,32.73,18.93,25.00,32.73,1955.20,580.13,85.67,7.87,4.93,4.93,20.44,23.78,25.11,19.67,23.78,25.11,2354.33,685.11,76.22,2.67,0.00,0.00
2019/09/09T00:15:39z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.23,0.00,30944,31,111,19.76,27.59,31.54,19.37,27.35,31.54,3424.50,1016.83,154.74,14.00,2.52,1.48,20.74,28.47,32.34,20.04,28.26,32.34,3643.66,1054.70,164.87,14.34,4.60,0.81
2019/09/09T00:16:59z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.27,0.00,30944,31,191,19.84,27.70,31.39,19.57,27.52,31.39,3332.05,1014.23,173.34,11.32,3.82,1.41,21.14,28.81,32.49,20.23,28.74,32.49,3711.14,1069.56,169.05,15.77,3.12,0.81
2019/09/09T00:18:19z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.35,0.00,30944,31,271,19.98,27.33,32.50,19.59,27.11,32.50,3505.43,1057.50,151.13,15.74,5.26,2.83,21.82,31.13,34.69,20.89,30.36,34.69,3779.40,1112.76,183.11,15.07,3.69,0.81
2019/09/09T00:19:39z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.35,0.00,30944,31,351,20.19,30.00,34.06,19.81,29.67,34.06,3567.94,1076.75,188.19,14.42,4.54,0.88,21.64,28.71,32.33,20.58,28.38,32.33,3818.33,1100.04,153.20,12.76,4.76,0.53
2019/09/09T00:20:59z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.36,0.00,30944,31,431,21.26,29.43,34.80,20.52,28.93,34.80,3655.50,1106.91,194.33,16.61,2.43,1.65,21.76,30.67,35.60,20.71,30.07,35.60,3849.00,1115.51,184.18,18.09,5.20,0.27
2019/09/09T00:22:19z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.32,0.00,30944,31,511,20.70,30.98,36.02,20.07,30.30,36.02,3617.61,1093.33,199.83,15.57,4.35,2.57,21.20,28.27,32.31,20.33,28.22,32.31,3734.20,1076.91,158.16,15.69,3.64,0.36
2019/09/09T00:23:39z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.35,0.00,30944,31,591,21.60,30.16,37.47,20.72,29.67,37.47,3692.93,1112.98,185.70,17.77,8.19,4.70,21.45,30.17,33.57,20.53,29.74,33.57,3830.43,1100.83,167.51,14.68,3.11,0.89
2019/09/09T00:24:59z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.31,0.00,30944,31,671,21.00,30.27,33.56,20.00,29.51,33.56,3680.87,1114.02,182.71,16.62,2.58,1.11,21.07,28.78,31.69,20.24,28.62,31.69,3720.73,1084.42,156.67,11.78,3.51,0.93
2019/09/09T00:26:19z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.32,0.00,30944,31,751,20.44,29.53,33.27,19.80,29.07,33.27,3581.40,1073.93,163.60,12.71,4.09,1.64,22.32,30.41,33.55,21.11,29.82,33.55,3914.80,1135.30,167.70,13.41,2.77,0.59
2019/09/09T00:26:50z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.35,0.00,30944,31,31,19.13,25.80,30.07,19.00,25.80,30.07,1905.60,592.80,100.27,8.80,1.47,0.80,19.89,22.22,22.22,19.56,22.22,22.22,2218.67,642.89,63.22,0.00,0.00,0.00
2019/09/09T00:28:10z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.34,0.00,30944,31,111,19.96,28.57,31.98,19.47,28.51,31.98,3542.94,1063.02,172.17,13.23,2.60,1.70,21.63,27.46,29.74,20.70,27.46,29.74,3721.83,1087.57,138.28,7.39,2.39,0.70
2019/09/09T00:29:30z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.36,0.00,30944,31,191,19.28,27.68,31.68,19.15,27.43,31.68,3337.66,1014.11,161.96,12.55,3.74,2.17,20.88,29.19,32.91,20.09,28.91,32.91,3721.47,1076.07,162.58,15.16,2.74,0.84
2019/09/09T00:30:50z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.37,0.00,30944,31,271,20.30,27.61,31.98,19.74,27.59,31.98,3506.22,1055.98,173.91,9.65,3.61,2.74,20.65,27.76,31.30,20.09,27.65,31.30,3561.98,1043.04,163.04,13.43,3.87,0.04
2019/09/09T00:32:10z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.35,0.00,30632,31,351,20.60,28.82,33.49,19.89,28.64,33.49,3440.87,1054.76,172.20,14.62,6.40,2.13,21.00,28.84,31.49,20.11,28.71,31.49,3697.80,1080.04,157.60,12.49,2.31,0.62
2019/09/09T00:33:30z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.39,0.00,30944,31,431,19.98,28.17,32.07,19.54,28.13,32.07,3377.09,1026.02,177.00,10.96,3.65,1.70,21.16,29.43,33.84,20.34,29.05,33.84,3810.07,1102.32,171.86,16.18,5.00,0.62
2019/09/09T00:34:50z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.44,0.00,30944,31,511,19.09,27.11,33.82,18.80,26.96,33.82,3331.00,995.71,172.78,16.53,7.02,4.80,20.82,29.82,33.66,20.23,29.43,33.66,3641.86,1064.02,170.48,14.45,3.36,0.62
2019/09/09T00:36:10z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.41,0.00,30944,31,591,20.48,29.41,35.98,19.91,29.05,35.98,3441.41,1061.55,179.89,20.05,6.50,3.27,20.47,29.56,32.49,20.07,29.31,32.49,3581.87,1032.31,171.44,15.29,2.84,0.62
2019/09/09T00:37:30z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.41,0.00,30944,31,671,20.14,27.52,32.05,19.80,27.52,32.05,3407.59,1038.75,163.07,13.45,4.36,2.64,19.64,25.71,28.38,19.18,25.71,28.38,3451.33,1001.04,142.69,9.73,2.93,0.58
2019/09/09T00:38:50z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.39,0.00,30944,31,751,19.34,26.84,33.07,19.05,26.80,33.07,3297.14,993.20,153.11,18.55,5.77,3.18,20.51,28.04,31.47,19.98,27.82,31.47,3551.13,1026.13,152.42,12.67,3.69,0.76
2019/09/09T00:39:22z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.49,0.00,30944,31,31,17.67,24.33,29.40,17.67,24.33,29.40,1814.00,549.27,92.47,7.73,2.80,2.13,18.11,23.22,23.67,18.11,23.22,23.67,2069.33,600.33,93.33,1.33,0.44,0.00
2019/09/09T00:40:42z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.43,0.00,30944,31,111,18.59,25.64,31.11,18.59,25.64,31.11,3168.55,951.27,155.02,14.82,5.50,2.77,21.07,28.60,29.98,20.31,28.44,29.98,3625.07,1062.58,152.13,9.60,0.31,0.00
2019/09/09T00:42:02z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.43,0.00,30944,31,191,19.02,27.89,31.67,18.98,27.82,31.67,3318.07,1006.00,170.16,15.38,2.36,0.40,20.11,27.96,31.36,19.80,27.96,31.36,3506.40,1013.31,169.47,13.11,1.87,0.18
2019/09/09T00:43:22z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.44,0.00,30944,31,271,18.63,27.35,29.89,18.63,27.28,29.89,3323.35,997.80,171.87,12.30,1.70,0.40,21.06,30.00,34.79,20.33,29.63,34.79,3619.19,1071.83,177.50,17.04,5.17,1.87
2019/09/09T00:44:42z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.45,0.00,30944,31,351,19.04,26.13,29.98,18.93,26.13,29.98,3214.87,970.98,166.53,11.78,2.58,1.20,19.55,27.57,30.64,19.32,27.45,30.64,3573.68,1015.02,146.16,14.45,4.45,0.18
2019/09/09T00:46:02z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.47,0.00,30944,31,431,19.56,28.05,32.47,19.44,27.95,32.47,3362.72,1020.00,167.81,14.14,3.53,2.23,22.63,29.20,33.39,21.39,29.02,33.39,3818.02,1120.43,169.74,11.39,2.96,1.52
2019/09/09T00:47:22z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.43,0.00,30944,31,511,20.33,29.37,34.21,19.79,29.06,34.21,3464.69,1058.48,181.52,14.00,4.08,2.92,21.11,29.07,31.71,20.40,28.80,31.71,3739.47,1075.09,169.44,12.18,1.47,0.27
2019/09/09T00:48:42z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.44,0.00,30944,31,591,19.26,28.54,34.98,19.13,28.37,34.98,3377.54,1030.46,171.59,14.09,8.00,5.39,20.46,28.27,32.25,19.98,28.12,32.25,3674.69,1054.65,167.96,13.83,3.87,0.27
2019/09/09T00:50:02z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.40,0.00,30944,31,671,18.50,26.33,30.89,18.50,26.33,30.89,3206.28,966.74,170.00,12.65,4.43,3.00,20.13,28.27,33.02,19.62,28.11,33.02,3672.27,1050.33,162.16,13.02,6.71,0.62
2019/09/09T00:51:22z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.38,0.00,30944,31,751,20.75,28.34,31.20,20.18,28.25,31.20,3433.43,1047.77,171.36,9.91,2.68,1.95,21.30,28.39,33.28,20.48,28.26,33.28,3662.80,1063.37,159.20,17.30,2.04,0.62
2019/09/09T00:51:53z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.42,0.00,30944,31,31,15.07,22.53,25.60,15.07,22.53,25.60,1830.60,536.60,103.73,6.53,1.20,1.20,20.56,25.33,25.33,19.78,25.33,25.33,2378.67,689.67,82.00,1.78,0.00,0.00
2019/09/09T00:53:13z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.27,0.00,30944,31,111,18.48,27.14,32.55,18.39,27.05,32.55,3184.16,958.55,170.86,13.55,6.05,4.32,21.95,30.10,31.14,20.95,29.52,31.14,3806.50,1100.90,162.33,7.86,0.62,0.00
2019/09/09T00:54:33z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.47,0.00,30944,31,191,19.89,27.38,34.84,19.64,27.38,34.84,3416.53,1042.87,170.56,20.00,6.49,4.44,21.60,30.29,33.00,20.78,29.64,33.00,3756.67,1101.16,175.93,12.36,2.67,0.00
2019/09/09T00:55:53z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.47,0.00,30944,31,271,21.65,29.85,37.37,20.70,29.41,37.37,3594.33,1095.41,174.83,21.09,6.87,5.04,20.85,29.13,32.55,20.26,28.79,32.55,3662.36,1062.96,162.36,14.89,3.49,0.00
2019/09/09T00:57:13z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.49,0.00,30944,31,351,20.16,28.24,34.27,19.82,28.00,34.27,3452.80,1037.04,179.02,16.71,5.42,2.49,21.04,28.04,31.02,20.09,27.96,31.02,3719.02,1082.33,161.04,11.48,2.39,0.00
2019/09/09T00:58:33z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.32,0.00,30944,31,431,20.60,29.49,35.07,20.00,29.20,35.07,3558.13,1074.33,178.16,15.44,5.56,3.24,20.85,29.41,33.57,20.24,28.93,33.57,3720.85,1058.02,171.54,17.67,2.70,1.26
2019/09/09T00:59:53z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.47,0.00,30944,31,511,20.44,28.40,32.19,19.71,28.27,32.19,3564.88,1061.79,169.02,11.83,2.33,1.50,23.11,30.24,33.80,21.63,29.65,33.80,4006.37,1164.80,172.89,11.48,3.17,1.26
2019/09/09T01:01:13z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.46,0.00,30944,31,591,20.83,29.30,34.70,19.98,28.98,34.70,3653.22,1092.61,174.02,14.35,4.70,3.91,21.73,30.09,34.71,20.58,29.53,34.71,3843.40,1122.80,177.16,14.00,4.93,1.20
2019/09/09T01:02:33z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.49,0.00,30944,31,671,20.88,31.24,35.12,20.17,30.48,35.12,3662.64,1108.76,202.88,13.86,4.14,1.38,22.73,32.40,35.04,21.38,31.13,35.04,4063.80,1173.44,194.00,11.42,3.02,0.27
2019/09/09T01:03:53z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.50,0.00,30944,31,751,21.69,31.00,34.19,20.64,30.24,34.19,3772.57,1142.60,180.07,10.38,2.90,2.14,23.21,30.30,33.51,21.62,29.66,33.51,4001.94,1159.72,154.60,10.60,2.51,1.32
2019/09/09T01:04:25z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.54,0.00,30944,31,31,19.27,28.00,32.13,19.13,27.53,32.13,2171.00,642.20,122.47,12.13,2.80,1.73,21.11,26.67,26.67,20.33,26.67,26.67,2353.00,691.44,97.22,2.00,0.00,0.00
2019/09/09T01:05:45z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.50,0.00,30760,31,111,23.36,33.60,39.02,21.68,31.85,38.96,4035.32,1202.94,207.87,15.11,5.36,3.66,23.36,30.16,32.33,21.87,29.80,32.33,4090.47,1163.29,165.31,9.78,1.20,0.00
2019/09/09T01:07:05z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.47,0.00,30320,31,191,23.75,34.60,42.00,22.02,32.54,41.94,4089.38,1233.27,219.29,19.31,7.62,2.92,25.15,33.96,37.17,22.64,32.04,37.17,4469.55,1281.51,189.11,15.87,1.91,0.00
2019/09/09T01:08:25z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.57,0.00,30944,31,271,23.46,34.24,39.83,21.72,32.24,39.78,4162.17,1250.48,207.13,16.59,5.48,1.52,24.73,33.06,35.65,22.46,31.56,35.65,4311.56,1249.42,180.08,10.46,2.87,0.00
2019/09/09T01:09:45z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.58,0.00,30944,31,351,23.50,32.30,37.20,21.76,31.00,37.20,4150.57,1223.11,186.91,13.17,3.87,2.70,26.09,34.67,37.64,23.38,32.60,37.64,4417.53,1301.38,190.11,10.09,2.67,0.00
2019/09/09T01:11:05z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.53,0.00,30944,31,431,22.77,32.86,36.56,21.51,31.44,36.56,4002.21,1197.07,188.49,14.47,2.42,2.42,25.33,35.67,39.29,22.82,33.13,39.29,4469.47,1287.53,195.24,15.29,4.53,0.40
2019/09/09T01:12:25z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.60,0.00,30944,31,511,22.55,33.32,38.59,21.36,31.59,38.45,3890.32,1171.27,201.45,18.50,6.09,2.91,24.37,33.72,38.96,22.30,32.11,38.96,4264.57,1245.22,202.28,18.35,4.48,0.30
2019/09/09T01:13:45z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.60,0.00,30944,31,591,22.04,32.48,40.15,20.90,30.98,40.12,3922.81,1193.88,200.77,21.29,8.25,5.37,24.81,34.02,38.26,22.45,32.17,38.26,4348.98,1258.26,206.49,15.45,2.51,0.43
2019/09/09T01:15:05z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.62,0.00,30944,31,671,22.95,32.32,37.27,21.66,31.25,37.27,3856.23,1168.86,192.30,16.14,3.73,3.27,25.96,35.79,40.02,23.19,33.26,40.02,4450.72,1301.85,193.98,18.77,3.40,0.43
2019/09/09T01:16:25z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,63,53.05,852.55,0.00,30944,31,751,23.22,31.13,34.18,21.73,30.42,34.18,3924.67,1177.78,179.02,9.82,1.47,0.80,24.51,34.23,37.64,22.40,32.32,37.64,4341.57,1261.38,193.70,14.64,4.13,0.43
2019/09/09T01:16:57z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,63,53.05,852.66,0.00,30944,31,31,19.40,24.27,29.13,19.07,24.27,29.13,2042.40,606.07,88.33,12.00,3.20,1.33,24.56,30.89,31.67,22.44,30.22,31.67,2787.33,798.00,94.00,1.56,0.00,0.00
2019/09/09T01:18:17z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,62,52.61,852.67,0.00,30760,31,111,21.73,30.44,34.60,20.82,29.80,34.60,3714.13,1109.64,178.62,15.11,4.58,0.93,22.11,30.64,33.49,20.91,29.82,33.49,4016.07,1150.31,166.60,13.29,3.60,0.22
2019/09/09T01:19:37z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,63,53.05,852.67,0.00,30944,31,191,22.20,31.80,37.76,21.07,30.78,37.67,3809.47,1145.18,206.82,16.44,4.80,3.56,24.21,34.04,40.00,22.38,32.26,39.94,4248.83,1232.89,204.30,20.23,6.94,1.32
2019/09/09T01:20:57z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,63,53.05,852.69,0.00,30944,31,271,22.02,31.33,35.24,20.91,30.49,35.24,3840.93,1146.29,183.33,12.89,3.42,2.31,24.06,33.36,37.45,22.13,31.64,37.45,4225.60,1225.40,189.34,16.04,3.87,0.64
2019/09/09T01:22:17z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,63,53.05,852.70,0.00,30944,31,351,22.44,31.49,37.04,21.22,30.64,37.04,3815.60,1152.31,178.91,17.87,4.71,2.67,24.21,33.63,38.00,22.35,31.98,38.00,4170.37,1217.71,200.29,14.58,5.08,0.88
2019/09/09T01:23:37z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,63,53.05,852.66,0.00,30944,31,431,22.02,32.07,37.91,21.11,30.91,37.84,3826.60,1158.96,193.53,16.18,6.18,4.31,24.67,34.17,40.00,22.65,32.35,39.93,4285.50,1242.63,205.00,18.52,3.78,1.61
