UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2019/09/06T00:39:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.47,0.00,30944,31,270,10.87,15.79,19.21,10.87,15.79,19.21,2062.34,616.96,96.26,10.04,2.89,2.09,12.72,16.37,18.09,12.72,16.37,18.09,2326.57,665.02,89.33,5.48,1.96,0.00
2019/09/06T00:40:26z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.60,0.00,30944,31,350,12.24,16.67,18.43,12.24,16.67,18.43,2213.87,648.98,92.54,7.43,1.17,2.09,13.43,18.14,19.16,13.43,18.14,19.16,2422.43,692.23,95.27,7.77,0.64,0.00
2019/09/06T00:41:46z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.62,0.00,30944,31,430,11.98,15.81,17.60,11.98,15.81,17.60,2152.98,645.45,87.91,6.09,1.32,2.09,12.67,17.33,19.37,12.67,17.33,19.37,2340.65,656.54,96.13,9.35,1.00,0.00
2019/09/06T00:43:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.56,0.00,30944,31,510,13.41,20.27,23.16,13.41,20.27,23.16,2383.43,719.07,129.66,10.41,3.55,1.09,13.59,18.64,20.43,13.59,18.64,20.43,2510.45,717.73,102.18,7.86,2.27,0.00
2019/09/06T00:44:26z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.57,0.00,30944,31,590,14.57,19.15,21.04,14.57,19.15,21.04,2534.81,753.91,112.89,6.04,0.81,0.68,14.52,20.66,22.61,14.52,20.66,22.61,2687.18,779.75,108.61,7.91,2.32,0.59
2019/09/06T00:45:46z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.61,0.00,30944,31,670,13.98,18.91,22.20,13.98,18.91,22.20,2478.67,742.44,106.82,10.89,2.31,1.16,14.89,21.34,23.73,14.89,21.34,23.73,2636.05,768.41,131.59,8.82,2.64,0.23
2019/09/06T00:47:06z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.55,0.00,30944,31,750,13.44,18.89,22.87,13.44,18.89,22.87,2418.47,727.20,112.80,12.04,3.87,3.16,15.32,20.30,22.07,15.32,20.30,22.07,2704.50,785.18,108.30,9.05,1.82,0.23
2019/09/06T00:47:36z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.55,0.00,30944,31,30,12.67,18.20,20.13,12.67,18.20,20.13,1310.40,419.20,62.80,4.13,1.07,0.67,16.11,18.56,19.11,15.78,18.56,19.11,1521.67,450.78,57.67,1.11,0.00,0.00
2019/09/06T00:48:56z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.60,0.00,30760,31,110,11.95,17.75,21.80,11.95,17.75,21.80,2170.43,655.75,110.91,11.14,4.59,3.41,14.05,20.36,22.89,14.05,20.36,22.89,2593.09,765.14,118.61,12.05,2.36,0.68
2019/09/06T00:50:16z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.57,0.00,30944,31,190,13.62,18.06,21.55,13.62,18.06,21.55,2461.21,739.77,105.36,9.91,2.21,0.60,14.22,19.28,21.17,14.22,19.28,21.17,2610.00,740.96,109.00,7.09,2.48,0.22
2019/09/06T00:51:36z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.58,0.00,30944,31,270,14.07,19.42,22.42,14.07,19.42,22.42,2464.95,744.23,106.88,7.91,3.58,1.86,13.89,19.16,21.67,13.89,19.16,21.67,2581.80,739.76,96.98,10.27,1.78,0.22
2019/09/06T00:52:56z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.60,0.00,30944,31,350,14.98,20.79,24.34,14.98,20.79,24.34,2624.49,795.23,116.30,9.70,2.60,2.04,16.13,21.44,23.49,16.13,21.44,23.49,2893.53,826.42,106.16,8.76,1.33,0.22
2019/09/06T00:54:16z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.53,0.00,30944,31,430,14.30,18.89,21.57,14.30,18.89,21.57,2548.76,756.07,106.46,8.43,1.74,0.52,15.72,20.80,23.13,15.72,20.80,23.13,2833.63,824.85,114.52,8.09,1.35,0.22
2019/09/06T00:55:36z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.61,0.00,30944,31,510,15.11,20.51,22.13,15.11,20.51,22.13,2652.07,795.36,122.09,5.11,1.51,0.89,16.23,22.09,23.34,16.23,22.09,23.34,2857.91,824.41,118.89,6.86,1.14,0.55
2019/09/06T00:56:56z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.58,0.00,30944,31,590,15.48,21.09,22.98,15.48,21.09,22.98,2686.70,813.32,120.66,6.23,1.55,1.55,16.15,21.77,24.65,16.15,21.77,24.65,2921.19,835.25,128.77,8.00,2.58,0.79
2019/09/06T00:58:16z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.62,0.00,30944,31,670,15.11,20.69,23.42,15.11,20.69,23.42,2723.73,802.60,109.73,8.67,2.84,1.11,16.45,22.51,25.36,16.45,22.51,25.36,2958.70,855.15,130.53,10.77,1.36,0.79
2019/09/06T00:59:36z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.60,0.00,30944,31,750,14.40,21.56,25.42,14.40,21.56,25.42,2542.47,772.27,142.20,13.33,3.33,2.89,14.57,19.30,20.34,14.57,19.30,20.34,2659.02,756.62,95.40,6.21,0.38,0.79
2019/09/06T01:00:07z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.61,0.00,30944,31,30,13.53,16.27,19.20,13.53,16.27,19.20,1413.00,423.80,64.40,3.20,2.40,2.13,13.44,15.22,15.22,13.44,15.22,15.22,1565.00,442.33,54.89,0.89,0.00,0.00
2019/09/06T01:01:27z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.66,0.00,30944,31,110,12.82,18.02,20.96,12.82,18.02,20.96,2387.00,709.62,114.07,8.18,2.44,1.51,13.91,18.38,19.42,13.91,18.38,19.42,2559.53,734.87,97.89,5.82,1.20,0.00
2019/09/06T01:02:47z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.63,0.00,30944,31,190,13.00,17.62,20.28,13.00,17.62,20.28,2272.09,689.17,104.34,7.91,2.30,1.02,13.63,17.41,18.39,13.63,17.41,18.39,2493.78,712.63,88.54,2.74,1.35,0.00
2019/09/06T01:04:07z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.55,0.00,30760,31,270,10.80,14.24,16.64,10.80,14.24,16.64,1964.07,593.04,84.29,7.51,1.24,1.24,13.11,16.70,20.14,13.11,16.70,20.14,2296.50,663.91,92.82,11.05,2.68,0.00
2019/09/06T01:05:27z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.70,0.00,30944,31,350,12.38,17.66,19.70,12.38,17.66,19.70,2172.19,647.98,110.51,7.53,0.81,0.60,13.87,17.02,19.04,13.87,17.02,19.04,2394.20,682.33,80.96,6.91,2.61,0.65
2019/09/06T01:06:47z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.68,0.00,30944,31,430,11.16,14.91,18.00,11.16,14.91,18.00,1980.13,599.04,86.76,10.22,2.09,0.84,11.80,16.20,18.18,11.80,16.20,18.18,2160.55,627.66,93.00,7.50,2.00,0.65
2019/09/06T01:08:07z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.71,0.00,30944,31,510,9.98,13.02,16.83,9.98,13.02,16.83,1735.13,519.69,71.00,9.79,4.08,2.33,10.61,13.87,16.39,10.61,13.87,16.39,1950.52,562.57,68.72,6.43,2.52,1.26
2019/09/06T01:09:27z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.75,0.00,30944,31,590,9.96,13.69,15.73,9.96,13.69,15.73,1838.13,543.78,72.09,6.36,1.69,0.58,11.14,14.61,16.48,11.14,14.61,16.48,2072.11,587.59,73.23,8.36,2.00,1.26
2019/09/06T01:10:47z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.75,0.00,30944,31,670,9.75,13.15,15.60,9.75,13.15,15.60,1811.56,544.58,70.98,7.00,1.79,1.58,10.50,14.17,15.41,10.50,14.17,15.41,2043.26,594.22,73.28,4.96,1.26,0.61
2019/09/06T01:12:07z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,65,53.90,851.77,0.00,30944,31,750,9.24,13.44,15.27,9.24,13.44,15.27,1742.40,516.13,75.16,6.04,1.78,1.20,10.23,14.45,16.64,10.23,14.45,16.64,1963.30,565.45,80.14,9.05,2.14,0.41
2019/09/06T01:12:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,65,53.90,851.78,0.00,30944,31,30,8.80,12.13,14.13,8.80,12.13,14.13,970.40,287.27,42.87,5.47,2.13,1.47,8.33,9.11,9.22,8.33,9.11,9.22,1008.67,293.56,9.33,0.67,0.00,0.00
2019/09/06T01:13:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,65,53.90,851.72,0.00,30944,31,110,10.11,14.11,15.49,10.11,14.11,15.49,1908.53,567.04,84.89,3.87,1.64,0.76,10.14,12.57,13.52,10.14,12.57,13.52,1877.86,538.00,61.20,3.41,0.68,0.68
2019/09/06T01:15:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.76,0.00,30944,31,190,9.96,13.84,16.02,9.96,13.84,16.02,1784.27,542.78,79.84,7.38,2.62,0.40,10.58,13.96,15.07,10.58,13.96,15.07,1994.07,567.22,74.60,2.62,1.47,0.58
2019/09/06T01:16:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,65,53.90,851.82,0.00,30944,31,270,10.57,14.41,16.43,10.57,14.41,16.43,1893.26,569.70,82.98,7.57,2.04,0.74,11.51,14.77,16.45,11.51,14.77,16.45,2086.66,592.34,82.83,7.15,1.66,0.58
2019/09/06T01:17:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,65,53.90,851.80,0.00,30944,31,350,10.22,14.07,15.17,10.22,14.07,15.17,1856.54,563.50,69.96,6.43,0.65,0.74,11.62,15.49,16.47,11.62,15.49,16.47,2126.74,614.62,83.98,5.23,1.32,0.58
2019/09/06T01:19:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,65,52.95,851.67,0.00,30944,31,430,11.16,15.25,18.43,11.16,15.25,18.43,2055.75,610.48,86.77,8.73,2.77,1.36,12.08,15.13,15.79,12.08,15.13,15.79,2220.75,626.85,72.46,3.46,1.32,0.58
2019/09/06T01:20:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,65,53.90,851.82,0.00,30944,31,510,11.30,15.43,18.57,11.30,15.43,18.57,2058.57,619.89,81.96,8.55,3.11,1.79,12.34,15.77,18.64,12.34,15.77,18.64,2226.32,649.87,76.72,7.32,2.68,0.58
2019/09/06T01:21:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.83,0.00,30944,31,590,12.33,16.36,18.60,12.33,16.36,18.60,2157.80,644.07,79.71,7.47,3.07,0.93,12.30,15.72,16.11,12.30,15.72,16.11,2277.19,645.15,64.85,3.06,0.43,0.58
2019/09/06T01:23:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,64,53.48,851.79,0.00,30944,31,670,12.56,16.24,17.78,12.56,16.24,17.78,2137.67,637.33,79.82,4.76,1.73,0.58,12.54,16.04,18.22,12.54,16.04,18.22,2263.50,652.63,76.48,7.35,2.61,0.58
