UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/10/17T05:43:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,55,58,852.01,nan,38448,0,122,2.67,3.23,5.06,2.67,3.23,5.06,13,13,715.96,206.85,19.54,2.65,2.42,1.85,3.35,4.71,4.92,3.35,4.71,4.92,20,20,894.38,246.31,26.21,3.00,0.04,0.00
2019/10/17T05:45:47z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,75,55,57,852.01,0.00,38296,0,242,3.60,5.09,5.72,3.60,5.09,5.72,21,21,833.21,244.49,30.31,2.79,0.50,0.50,3.35,5.01,5.54,3.35,5.01,5.54,21,21,860.12,244.31,32.96,2.39,0.00,0.00
2019/10/17T05:47:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,76,54,58,851.96,0.00,36464,-30,362,3.01,3.88,4.34,3.01,3.88,4.34,16,16,758.51,222.49,20.96,1.37,0.39,0.00,3.79,4.66,5.32,3.79,4.66,5.32,19,19,849.66,244.54,21.18,1.35,0.91,0.00
2019/10/17T05:49:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,54,59,851.98,0.00,21424,-34,482,3.76,5.00,5.94,3.76,5.00,5.94,21,21,817.43,236.79,28.81,2.36,1.01,1.01,4.44,6.13,6.75,4.44,6.13,6.75,26,26,1009.24,280.07,37.68,3.03,0.38,0.00
2019/10/17T05:51:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,53,58,851.99,0.00,21344,-33,602,3.55,5.41,5.45,3.55,5.41,5.45,23,23,840.26,247.33,33.61,1.48,0.00,0.00,4.57,5.43,6.22,4.57,5.43,6.22,23,23,927.48,266.72,25.29,2.75,0.72,0.00
2019/10/17T05:53:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,52,59,852.02,0.00,21344,-33,722,3.38,5.04,6.03,3.38,5.04,6.03,21,21,856.32,245.01,30.10,3.53,0.56,0.56,4.10,5.86,6.73,4.10,5.86,6.73,24,24,970.24,267.51,35.77,2.69,1.37,0.00
2019/10/17T05:55:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,51,58,852.05,0.00,21344,-32,842,4.49,6.00,7.35,4.49,6.00,7.35,25,25,979.39,284.81,32.46,3.97,1.01,1.01,4.94,6.43,6.83,4.94,6.43,6.83,27,27,1091.48,300.30,34.33,1.86,0.43,0.43
2019/10/17T05:57:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,78,50,58,851.99,0.00,21344,-33,962,3.81,5.00,5.65,3.81,5.00,5.65,21,21,935.17,272.75,25.32,1.51,0.96,0.17,4.80,6.41,6.78,4.80,6.41,6.78,27,27,1068.17,297.83,30.25,2.61,0.43,0.00
2019/10/17T05:59:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,50,58,851.98,0.00,21344,-33,1082,3.99,5.43,6.19,3.99,5.43,6.19,23,23,891.48,266.41,33.04,2.12,0.49,0.46,3.99,5.24,6.43,3.99,5.24,6.43,22,22,925.75,263.24,33.99,2.96,0.75,0.36
2019/10/17T06:01:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,77,50,57,850.03,0.00,22184,-30,1202,4.24,5.12,6.50,4.24,5.12,6.50,21,21,904.23,267.23,28.67,3.88,1.21,0.36,3.94,5.04,5.71,3.94,5.04,5.71,21,21,980.96,269.26,26.09,2.71,0.60,0.00
2019/10/17T06:03:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,49,59,852.01,0.00,22208,-36,1322,4.91,6.79,6.94,4.91,6.79,6.94,28,28,1018.48,300.64,35.04,1.76,0.00,0.00,5.46,7.04,8.30,5.46,7.04,8.30,29,29,1128.73,316.19,37.06,3.89,1.11,0.00
2019/10/17T06:05:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,49,59,852.03,0.00,21344,-36,1442,5.13,6.35,6.91,5.13,6.35,6.91,26,26,1066.72,311.91,32.88,1.32,0.44,0.44,5.01,6.28,7.84,5.01,6.28,7.84,26,26,1116.04,310.61,35.46,3.39,1.51,1.25
2019/10/17T06:07:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,48,58,851.98,0.00,21344,-37,1562,5.23,6.80,8.07,5.23,6.80,8.07,28,28,1060.20,311.61,35.97,2.46,1.34,1.34,5.81,7.60,8.87,5.81,7.60,8.87,32,32,1230.99,334.99,35.94,4.63,1.52,0.00
2019/10/17T06:09:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,48,59,852.02,0.00,21344,-38,1682,5.44,6.97,7.02,5.44,6.97,7.02,29,29,1108.00,327.77,36.33,0.70,0.00,0.00,5.93,7.46,9.64,5.93,7.46,9.64,31,31,1308.35,367.23,37.35,6.29,1.97,0.49
2019/10/17T06:11:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,48,59,852.04,0.00,21344,-34,1802,5.93,7.00,7.48,5.93,7.00,7.48,29,29,1106.69,330.42,26.03,2.12,0.24,0.24,5.41,6.50,7.13,5.41,6.50,7.13,27,27,1173.56,321.74,30.39,1.83,0.00,0.00
2019/10/17T06:13:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,49,60,852.05,0.00,21344,-34,1922,5.61,7.25,7.56,5.61,7.25,7.56,30,30,1163.37,342.77,32.62,1.94,0.17,0.17,5.78,7.77,8.23,5.78,7.77,8.23,32,32,1287.70,350.14,40.75,2.43,0.00,0.00
2019/10/17T06:15:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,47,59,852.06,0.00,21344,-37,2042,6.29,8.39,8.48,6.29,8.39,8.48,35,35,1203.87,365.81,42.43,2.14,0.00,0.00,6.00,7.66,8.31,6.00,7.66,8.31,32,32,1273.52,345.70,39.64,2.66,0.42,0.00
2019/10/17T06:17:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,47,59,852.11,0.00,21344,-38,2162,7.06,9.30,10.55,7.06,9.30,10.55,39,39,1361.22,402.42,43.09,5.07,1.77,0.41,7.30,9.10,9.59,7.30,9.10,9.59,38,38,1510.23,417.17,36.99,2.82,0.00,0.00
2019/10/17T06:19:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,47,58,852.11,0.00,21344,-39,2282,7.03,8.98,9.38,7.03,8.98,9.38,37,37,1357.06,399.03,42.55,2.62,0.03,0.00,6.34,8.21,9.13,6.34,8.21,9.13,34,34,1355.74,387.60,36.29,2.74,0.97,0.97
2019/10/17T06:21:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,81,46,58,852.06,0.00,21344,-42,2402,7.57,9.67,10.69,7.57,9.67,10.69,40,40,1495.59,438.00,53.19,2.43,1.43,1.00,7.81,9.83,10.96,7.81,9.83,10.96,41,41,1579.48,448.38,45.36,3.36,0.93,0.00
2019/10/17T06:23:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,46,59,852.09,0.00,21344,-38,2522,7.86,10.72,11.85,7.86,10.72,11.85,45,45,1589.66,464.18,57.08,4.11,0.79,0.79,8.39,10.44,11.14,8.39,10.44,11.14,43,43,1695.14,468.77,48.09,2.85,0.00,0.00
2019/10/17T06:25:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,46,59,852.13,0.00,21344,-41,2642,9.16,11.10,12.40,9.16,11.10,12.40,46,46,1658.51,483.57,48.22,5.29,0.85,0.09,8.75,11.41,12.76,8.75,11.41,12.76,48,48,1737.00,477.51,50.79,7.50,1.24,0.47
2019/10/17T06:27:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,46,59,852.12,0.00,21344,-41,2762,9.75,12.75,14.06,9.75,12.75,14.06,52,52,1761.90,521.75,59.51,5.82,1.34,0.84,8.73,10.67,11.85,8.73,10.67,11.85,44,44,1726.70,473.45,45.01,3.67,1.01,0.00
2019/10/17T06:29:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,82,46,59,852.16,0.00,21344,-43,2882,9.09,11.24,11.94,9.09,11.24,11.94,47,47,1762.01,517.28,52.24,3.62,0.26,0.26,8.98,11.49,12.09,8.98,11.49,12.09,48,48,1792.38,501.97,50.75,3.88,0.49,0.00
2019/10/17T06:31:48z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,83,45,59,852.11,0.00,21344,-39,3002,9.28,12.00,12.76,9.28,12.00,12.76,50,50,1730.24,514.62,61.34,3.15,0.34,0.00,9.38,12.51,12.97,9.38,12.51,12.97,52,52,1891.81,532.08,57.17,4.16,0.06,0.00
