UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2019/09/05T00:18:57z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,59,51.26,850.69,0.00,30944,31,350,15.02,18.91,21.23,15.02,18.91,21.23,2652.96,779.62,97.55,5.83,1.96,0.68,15.60,18.98,21.13,15.60,18.98,21.13,2791.21,791.77,88.77,4.94,2.43,1.32
2019/09/05T00:20:17z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,59,51.26,850.69,0.00,30944,31,430,14.86,19.23,20.52,14.86,19.23,20.52,2650.84,773.14,82.34,5.82,1.68,1.68,15.53,19.80,21.98,15.53,19.80,21.98,2822.87,801.91,94.04,7.87,3.07,1.32
2019/09/05T00:21:37z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,59,51.26,850.72,0.00,30944,31,510,16.78,21.37,23.09,16.78,21.37,23.09,2888.28,870.93,113.91,4.96,0.78,0.78,16.24,21.59,23.46,16.24,21.59,23.46,3014.09,862.89,109.00,9.57,2.17,1.32
2019/09/05T00:22:57z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,59,51.26,850.73,0.00,30944,31,590,16.46,21.96,24.63,16.46,21.96,24.63,2971.30,881.46,122.15,9.52,2.00,1.43,16.82,22.32,24.70,16.82,22.32,24.70,3196.30,906.73,117.89,9.59,2.00,1.32
2019/09/05T00:24:17z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.73,0.00,30944,31,670,16.00,20.98,23.82,16.00,20.98,23.82,2789.80,834.48,110.70,8.27,1.45,1.45,16.85,22.62,24.43,16.85,22.62,24.43,3075.38,872.94,117.36,7.06,2.04,0.43
2019/09/05T00:25:37z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,59,51.26,850.73,0.00,30944,31,750,14.79,19.17,21.51,14.79,19.17,21.51,2574.13,770.81,93.77,7.83,1.19,1.19,15.93,20.46,22.59,15.93,20.46,22.59,2907.26,831.33,97.57,8.96,1.17,0.43
2019/09/05T00:26:08z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,59,51.26,850.72,0.00,30944,31,30,12.93,16.20,17.27,12.93,16.20,17.27,1369.20,399.27,45.20,4.27,1.20,0.67,14.67,16.56,17.22,14.67,16.56,17.22,1786.00,505.89,42.78,0.44,0.44,0.44
2019/09/05T00:27:28z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.69,0.00,30944,31,110,13.36,16.69,19.80,13.36,16.69,19.80,2390.00,708.49,86.09,5.87,3.24,2.04,15.67,19.31,21.09,15.67,19.31,21.09,2832.87,802.78,88.98,7.24,0.93,0.44
2019/09/05T00:28:48z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.72,0.00,30944,31,190,13.64,17.13,20.16,13.64,17.13,20.16,2423.93,712.71,84.76,6.98,2.53,2.00,15.96,20.27,22.11,15.96,20.27,22.11,2857.73,824.07,89.91,8.67,1.11,0.44
2019/09/05T00:30:08z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.78,0.00,30944,31,270,14.14,18.93,20.61,14.14,18.93,20.61,2512.36,747.02,97.00,7.00,1.55,0.73,15.59,19.20,20.00,15.59,19.20,20.00,2813.74,789.02,83.41,4.09,1.11,0.44
2019/09/05T00:31:28z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.74,0.00,30944,31,350,13.71,17.96,19.33,13.71,17.96,19.33,2439.60,712.84,89.00,6.36,1.38,1.38,15.55,19.38,20.66,15.55,19.38,20.66,2845.98,807.04,95.62,4.89,1.11,0.44
2019/09/05T00:32:48z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.72,0.00,30944,31,430,14.59,19.37,21.43,14.59,19.37,21.43,2604.52,779.89,96.30,6.91,1.87,1.17,15.36,19.62,20.38,15.36,19.62,20.38,2801.62,798.91,95.83,5.36,1.11,0.44
2019/09/05T00:34:08z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.73,0.00,30944,31,510,14.44,17.98,19.36,14.44,17.98,19.36,2469.00,740.71,86.62,6.98,0.71,0.71,14.52,17.91,19.07,14.52,17.91,19.07,2664.59,768.43,77.74,4.74,1.87,0.44
2019/09/05T00:35:28z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.71,0.00,30944,31,590,14.07,17.91,20.09,14.07,17.91,20.09,2427.98,728.26,99.41,8.17,1.13,0.57,14.25,18.02,18.59,14.25,18.02,18.59,2614.84,744.66,85.48,6.82,1.87,0.44
2019/09/05T00:36:48z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.75,0.00,30944,31,670,13.91,17.64,18.87,13.91,17.64,18.87,2423.93,720.36,91.02,3.96,1.24,0.62,13.76,16.93,18.11,13.76,16.93,18.11,2560.63,723.91,71.04,4.04,1.39,0.44
2019/09/05T00:38:08z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.72,0.00,30944,31,750,13.54,17.52,19.70,13.54,17.52,19.70,2425.24,716.15,91.15,7.22,1.43,0.57,13.41,16.50,16.95,13.41,16.50,16.95,2401.91,684.66,70.07,4.50,1.39,0.44
2019/09/05T00:38:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.72,0.00,30944,31,30,11.87,15.07,16.93,11.87,15.07,16.93,1330.20,394.60,50.80,4.40,1.20,1.20,11.33,12.78,12.78,11.33,12.78,12.78,1372.33,409.56,33.56,0.00,0.00,0.00
2019/09/05T00:39:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.62,0.00,30944,31,110,12.91,16.84,19.91,12.91,16.84,19.91,2285.73,686.44,91.53,6.93,2.98,1.56,12.55,16.18,17.09,12.55,16.18,17.09,2365.91,678.89,81.73,3.77,0.14,0.00
2019/09/05T00:41:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.83,0.00,30944,31,190,12.15,16.83,18.24,12.15,16.83,18.24,2233.24,662.43,88.39,5.04,0.83,0.83,12.04,15.26,16.65,12.04,15.26,16.65,2280.07,636.72,68.17,4.39,1.43,0.65
2019/09/05T00:42:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.77,0.00,30944,31,270,12.96,16.93,17.31,12.96,16.93,17.31,2357.60,701.44,92.22,1.69,0.83,0.83,12.52,15.43,16.24,12.52,15.43,16.24,2285.28,649.09,57.80,3.61,1.30,0.65
2019/09/05T00:43:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.78,0.00,30944,31,350,11.89,15.04,17.00,11.89,15.04,17.00,2073.72,619.70,65.50,6.70,2.52,1.35,13.02,16.66,18.70,13.02,16.66,18.70,2344.64,672.02,79.27,8.50,2.09,0.82
2019/09/05T00:45:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.85,0.00,30944,31,430,13.43,15.81,17.53,13.43,15.81,17.53,2162.23,656.70,83.62,3.06,1.70,1.70,11.78,15.18,17.16,11.78,15.18,17.16,2179.13,627.13,66.02,8.76,1.20,1.20
2019/09/05T00:46:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.80,0.00,30944,31,510,12.05,14.36,17.89,12.05,14.36,17.89,2025.68,615.73,73.41,7.27,3.18,3.18,11.71,15.64,16.93,11.71,15.64,16.93,2255.93,631.73,79.82,5.56,1.29,1.20
2019/09/05T00:47:58z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.83,0.00,30944,31,590,11.47,14.91,16.85,11.47,14.91,16.85,2054.49,611.30,73.83,6.34,1.66,1.02,12.36,15.36,17.11,12.36,15.36,17.11,2267.67,647.49,76.31,5.51,2.27,1.20
2019/09/05T00:49:18z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.83,0.00,30944,31,670,11.93,15.22,16.35,11.93,15.22,16.35,2083.50,624.74,80.54,3.96,0.70,1.02,12.02,14.98,15.76,12.02,14.98,15.76,2182.27,627.42,71.64,3.82,1.02,1.20
2019/09/05T00:50:38z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.84,0.00,30944,31,750,11.26,14.49,16.56,11.26,14.49,16.56,1999.12,600.65,72.88,4.28,1.58,0.93,10.27,14.76,15.22,10.27,14.76,15.22,2080.27,595.58,79.00,5.16,0.58,1.20
2019/09/05T00:51:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.80,0.00,30760,31,30,10.00,12.47,13.87,10.00,12.47,13.87,1117.20,329.80,46.53,2.00,0.80,0.00,9.89,11.78,11.78,9.89,11.78,11.78,1209.33,326.33,34.44,0.44,0.00,0.00
2019/09/05T00:52:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.86,0.00,30944,31,110,10.64,13.98,15.02,10.64,13.98,15.02,1927.13,572.76,73.98,4.27,1.64,0.18,11.16,13.31,14.16,11.16,13.31,14.16,2082.80,572.82,56.40,3.56,0.67,0.00
2019/09/05T00:53:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.82,0.00,30944,31,190,10.98,14.04,16.09,10.98,14.04,16.09,1994.47,583.76,66.69,7.16,2.00,1.42,12.23,14.89,15.53,12.23,14.89,15.53,2162.04,620.70,68.94,2.98,0.60,0.00
2019/09/05T00:55:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.81,0.00,30944,31,270,11.46,14.20,16.39,11.46,14.20,16.39,2066.35,613.07,59.91,4.39,2.39,1.78,12.80,15.98,17.07,12.80,15.98,17.07,2254.84,647.20,83.00,3.73,1.45,0.00
2019/09/05T00:56:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,60,51.72,850.80,0.00,30944,31,350,11.32,15.57,15.98,11.32,15.57,15.98,2016.26,598.19,79.19,4.38,0.30,0.30,13.09,16.59,18.37,13.09,16.59,18.37,2407.70,685.09,89.33,6.39,1.70,0.00
2019/09/05T00:57:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.85,0.00,30944,31,430,13.30,16.49,18.04,13.30,16.49,18.04,2337.13,687.49,84.98,4.13,0.85,0.72,13.32,17.02,17.95,13.32,17.02,17.95,2433.95,696.91,89.48,5.41,1.00,0.00
2019/09/05T00:59:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.84,0.00,30944,31,510,11.64,15.02,17.00,11.64,15.02,17.00,2079.00,618.80,76.95,6.00,1.64,1.09,13.83,16.76,17.83,13.83,16.76,17.83,2503.50,711.00,69.35,4.70,1.17,0.00
2019/09/05T01:00:29z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.83,0.00,30944,31,590,12.43,15.76,19.37,12.43,15.76,19.37,2184.39,651.74,83.35,8.83,2.43,2.43,13.18,16.98,17.70,13.18,16.98,17.70,2378.52,684.05,79.57,5.86,1.17,0.00
2019/09/05T01:01:49z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.81,0.00,30944,31,670,11.17,14.54,15.91,11.17,14.54,15.91,1987.96,597.20,73.59,3.87,1.22,0.65,13.00,17.30,17.83,13.00,17.30,17.83,2371.17,685.96,85.43,5.17,0.13,0.00
2019/09/05T01:03:09z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.87,0.00,30944,31,750,11.00,14.41,16.09,11.00,14.41,16.09,1985.35,593.09,66.17,5.83,1.26,0.39,12.50,16.50,18.30,12.50,16.50,18.30,2287.02,651.61,80.14,7.77,2.32,0.59
2019/09/05T01:03:40z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.85,0.00,30944,31,30,10.67,13.40,18.20,10.67,13.40,18.20,1150.00,356.87,41.13,1.73,0.80,0.27,10.56,11.89,11.89,10.56,11.89,11.89,1308.67,367.11,19.78,0.00,0.00,0.00
2019/09/05T01:05:00z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.78,0.00,30944,31,110,11.84,15.87,16.89,11.84,15.87,16.89,2118.80,630.93,74.16,6.13,1.07,0.62,11.13,14.43,14.74,11.13,14.43,14.74,2096.15,592.35,71.93,4.04,0.00,0.00
2019/09/05T01:06:20z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.83,0.00,30944,31,190,11.93,16.40,17.87,11.93,16.40,17.87,2139.20,644.47,79.87,8.40,0.84,0.58,11.91,14.56,15.38,11.91,14.56,15.38,2169.53,616.96,70.56,2.80,0.62,0.00
2019/09/05T01:07:40z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.78,0.00,30944,31,270,11.87,15.60,18.64,11.87,15.60,18.64,2114.00,629.33,91.04,7.73,2.98,1.38,12.15,15.13,16.63,12.15,15.13,16.63,2216.93,641.63,69.04,6.00,1.22,0.00
2019/09/05T01:09:00z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.81,0.00,30944,31,350,10.94,13.89,15.23,10.94,13.89,15.23,2034.06,598.51,64.45,3.62,2.04,0.13,11.78,15.33,17.39,11.78,15.33,17.39,2216.15,615.74,80.33,8.00,1.78,0.39
2019/09/05T01:10:20z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.88,0.00,30944,31,430,10.84,13.98,14.55,10.84,13.98,14.55,2003.39,595.50,63.84,3.14,0.77,0.13,12.13,15.13,16.55,12.13,15.13,16.55,2178.38,618.51,65.81,5.83,1.57,0.38
2019/09/05T01:11:40z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.90,0.00,30944,31,510,11.41,15.00,16.80,11.41,15.00,16.80,2083.96,609.89,78.91,6.04,1.22,0.57,11.13,14.61,16.83,11.13,14.61,16.83,2142.91,608.28,80.15,8.35,3.17,0.48
2019/09/05T01:13:00z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.95,0.00,30944,31,590,11.07,13.69,14.80,11.07,13.69,14.80,1940.47,578.22,65.56,3.07,0.84,0.71,11.89,14.65,15.15,11.89,14.65,15.15,2206.50,623.28,76.93,1.39,0.57,0.48
2019/09/05T01:14:20z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,66.00,61,52.17,850.98,0.00,30944,31,670,11.74,14.17,16.74,11.74,14.17,16.74,2050.60,613.26,64.09,5.62,2.89,1.66,11.91,14.53,15.33,11.91,14.53,15.33,2210.80,634.91,71.58,2.13,1.02,0.48
2019/09/05T01:15:40z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,61,51.23,850.99,0.00,30944,31,750,11.36,13.93,15.60,11.36,13.93,15.60,1915.73,580.38,75.76,5.33,1.56,0.27,12.23,15.34,16.83,12.23,15.34,16.83,2153.23,615.17,78.11,5.45,1.66,0.48
2019/09/05T01:16:10z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,61,51.23,850.90,0.00,30944,31,30,9.80,11.87,13.80,9.80,11.87,13.80,1128.40,332.67,38.60,5.33,1.20,0.00,10.22,11.56,11.56,10.22,11.56,11.56,1216.00,346.11,26.78,0.00,0.00,0.00
2019/09/05T01:17:30z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,62,51.67,850.86,0.00,30944,31,110,11.64,14.29,15.49,11.64,14.29,15.49,2066.73,615.51,68.29,4.49,1.60,0.71,12.24,14.89,15.31,12.24,14.89,15.31,2268.47,646.93,59.11,2.62,0.00,0.00
2019/09/05T01:18:50z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,62,51.67,851.01,0.00,30944,31,190,11.02,14.29,15.80,11.02,14.29,15.80,1958.00,590.09,71.24,6.44,1.24,0.71,12.31,15.91,17.53,12.31,15.91,17.53,2168.80,630.71,71.62,7.64,3.02,0.00
2019/09/05T01:20:10z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,62,51.67,850.85,0.00,30944,31,270,11.72,15.91,16.70,11.72,15.91,16.70,2036.54,617.65,84.35,6.87,0.39,0.04,12.67,16.36,17.98,12.67,16.36,17.98,2328.53,656.82,82.16,5.60,2.13,0.00
2019/09/05T01:21:30z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,62,51.67,851.01,0.00,30944,31,350,14.15,19.55,24.79,14.15,19.55,24.79,2506.91,753.83,112.45,12.68,4.30,3.53,15.26,20.43,22.80,15.26,20.43,22.80,2829.46,807.91,116.24,8.78,1.91,0.04
2019/09/05T01:22:50z,80:7d:3a:2b:d8:6d,3.00,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003A+PMSX003B,65.00,62,51.67,851.04,0.00,30944,31,430,17.98,27.79,32.33,17.98,27.67,32.33,3244.40,974.91,168.28,13.95,5.58,2.33,20.00,29.67,35.11,19.54,29.11,35.11,3677.02,1063.46,183.20,16.83,5.52,1.09
