UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2019/11/24T00:01:08z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,69,54,850.46,0.00,36464,-96,846,35.07,39.14,39.49,31.86,38.14,39.49,110,108,5556.89,1448.68,27.95,1.54,0.00,0.00,30.20,39.20,41.12,25.71,35.25,41.11,110,100,5485.20,1542.11,180.25,10.37,0.92,0.28
2019/11/24T00:03:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,69,54,850.44,0.00,36464,-96,961,49.49,54.01,54.94,39.82,49.27,54.51,147,135,7696.61,2008.36,27.63,2.67,0.78,0.33,29.65,38.32,40.81,25.19,34.59,40.78,108,98,5367.91,1517.57,180.25,10.93,2.23,0.00
2019/11/24T00:05:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,69,54,850.43,0.00,36464,-96,1081,42.70,47.89,48.71,36.39,45.29,48.68,132,125,6509.46,1732.32,32.07,3.86,0.61,0.14,29.04,35.91,37.90,25.00,33.19,37.90,102,95,5173.33,1462.54,151.44,8.09,2.11,0.00
2019/11/24T00:07:03z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,69,54,850.46,0.00,36464,-96,1201,51.90,56.38,56.98,41.24,51.12,56.32,151,139,7570.80,2064.52,31.94,1.92,0.36,0.28,27.83,34.83,36.35,24.29,32.68,36.35,99,94,4892.68,1395.97,144.58,7.18,1.00,0.00
2019/11/24T00:09:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,68,54,850.46,nan,36552,-96,128,30.49,35.66,36.04,29.26,35.53,36.04,101,101,4491.64,1248.57,35.40,0.81,0.30,0.04,25.94,31.88,34.04,22.98,30.84,34.04,93,90,4582.78,1305.51,145.43,7.02,2.08,0.57
2019/11/24T00:11:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,68,54,850.47,0.00,36552,-96,248,37.30,42.44,43.42,33.64,41.20,43.38,118,115,5422.14,1499.28,37.26,2.16,0.88,0.60,22.56,28.04,29.79,21.24,27.92,29.79,85,84,4101.97,1165.20,128.14,9.44,2.23,0.00
2019/11/24T00:13:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,68,53,850.52,0.00,36552,-96,368,30.55,35.49,36.23,29.43,35.38,36.23,100,100,4491.62,1245.04,32.74,2.38,0.60,0.26,22.16,28.60,30.21,20.96,28.37,30.21,86,85,4100.87,1161.37,125.64,7.07,1.97,0.06
2019/11/24T00:15:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,68,53,850.50,0.00,36552,-96,488,29.85,34.62,35.17,28.86,34.59,35.17,98,98,4501.64,1226.82,27.45,1.85,0.39,0.00,22.34,27.94,29.78,21.19,27.81,29.78,84,84,4053.63,1141.87,122.21,8.42,1.16,0.39
2019/11/24T00:17:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,68,53,849.83,0.00,36552,-96,608,31.24,36.35,37.06,29.98,36.05,37.06,103,102,4604.32,1269.88,33.41,2.64,0.18,0.18,23.22,28.01,29.85,21.87,28.01,29.85,84,84,4110.35,1159.09,112.26,6.97,1.00,0.00
2019/11/24T00:19:12z,80:7d:3a:2b:d8:6d,4.11,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,68,53,850.47,0.00,36552,-96,728,26.17,31.06,32.17,26.00,31.06,32.17,91,91,3907.11,1085.04,33.54,1.96,0.70,0.70,22.34,27.81,28.60,21.26,27.71,28.60,84,84,4012.24,1128.76,116.70,6.97,0.97,0.00
